InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_guest,LineRevenue
550182,22551,PLASTERS IN TIN WOODLAND ANIMALS,4,2011-12-28 14:24:00,2.89,18133,United Kingdom,0,11.56
556656,20727,LUNCH BAG  BLACK SKULL,15,2010-04-04 13:49:00,2.48,17440,United Kingdom,0,37.2
544944,22386,JUMBO BAG PINK POLKADOT,28,2010-12-13 09:31:00,4.25,18929,United Kingdom,0,119.0
543618,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-10-11 09:01:00,1.7,14744,United Kingdom,0,6.8
543009,22554,PLASTERS IN TIN SKULLS,7,2010-03-30 12:33:00,3.03,19090,United Kingdom,0,21.209999999999997
543446,47566,PARTY BUNTING,3,2010-12-28 09:14:00,5.69,19382,United Kingdom,0,17.07
548999,47566B,TEA TIME PARTY BUNTING,5,2010-07-20 16:58:00,9.36,14806,United Kingdom,0,46.8
547395,22557,PLASTERS IN TIN CIRCUS PARADE,7,2010-01-19 11:55:00,2.68,15978,United Kingdom,0,18.76
548107,POST,POSTAGE,9,2010-08-12 16:16:00,3.06,16897,United Kingdom,0,27.54
541525,85123B,IVORY HANGING HEART T-LIGHT HOLDER,7,2010-02-09 18:36:00,1.66,14902,United Kingdom,0,11.62
548904,22557,PLASTERS IN TIN CIRCUS PARADE,29,2010-01-22 16:19:00,19.73,13388,United Kingdom,0,572.17
557554,85099B,JUMBO BAG RED RETROSPOT,2,2011-07-07 10:35:00,3.63,14472,United Kingdom,0,7.26
541022,POST,POSTAGE,14,2011-12-23 15:33:00,3.54,16125,United Kingdom,0,49.56
536732,20727,LUNCH BAG  BLACK SKULL,5,2010-02-01 10:54:00,2.24,15973,United Kingdom,0,11.200000000000001
539994,47566B,TEA TIME PARTY BUNTING,5,2011-03-06 09:46:00,8.37,19252,United Kingdom,0,41.849999999999994
557140,22633,HAND WARMER UNION JACK,16,2010-11-08 10:21:00,1.89,15789,United Kingdom,0,30.24
550112,47566,PARTY BUNTING,5,2011-06-25 17:51:00,7.07,14347,United Kingdom,0,35.35
537890,21977,PACK OF 60 DINOSAUR CAKE CASES,6,2010-12-07 16:31:00,0.8,17063,United Kingdom,0,4.800000000000001
542489,22633,HAND WARMER UNION JACK,6,2010-02-03 17:54:00,2.98,12464,United Kingdom,0,17.88
536893,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-01-28 10:52:00,1.49,18912,Spain,0,4.47
550199,21977,PACK OF 60 DINOSAUR CAKE CASES,5,2011-11-21 11:17:00,1.51,13275,United Kingdom,0,7.55
539523,22752,SET 7 BABUSHKA NESTING BOXES,15,2010-01-19 16:09:00,10.52,13215,Netherlands,0,157.79999999999998
556992,22551,PLASTERS IN TIN WOODLAND ANIMALS,2,2010-01-24 15:46:00,3.17,15366,United Kingdom,0,6.34
549382,85099B,JUMBO BAG RED RETROSPOT,11,2011-08-19 13:35:00,4.68,18861,United Kingdom,0,51.48
557781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-03-23 17:00:00,2.44,14955,United Kingdom,0,17.08
548347,21977,PACK OF 60 DINOSAUR CAKE CASES,1,2011-10-31 14:36:00,0.52,16710,United Kingdom,0,0.52
551845,22632,HAND WARMER RED POLKA DOT,52,2010-09-25 09:47:00,2.2,19075,United Kingdom,0,114.4
550916,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-12-10 15:09:00,2.69,17358,United Kingdom,0,8.07
553063,22557,PLASTERS IN TIN CIRCUS PARADE,38,2010-02-05 14:54:00,19.73,12724,United Kingdom,0,749.74
545346,85123B,IVORY HANGING HEART T-LIGHT HOLDER,11,2011-06-15 12:47:00,3.3,15745,United Kingdom,0,36.3
537171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-12-01 15:25:00,3.84,20031,United Kingdom,0,69.12
549035,47566B,TEA TIME PARTY BUNTING,13,2010-11-29 18:37:00,7.04,14804,United Kingdom,0,91.52
540377,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-10-13 11:30:00,5.57,19784,United Kingdom,0,33.42
548195,85123B,IVORY HANGING HEART T-LIGHT HOLDER,10,2011-12-15 12:46:00,2.36,16174,United Kingdom,0,23.599999999999998
540676,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-02-17 17:53:00,1.55,16704,United Kingdom,0,10.85
550712,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-09 09:15:00,11.84,15154,United Kingdom,0,47.36
542713,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-10-18 14:05:00,2.55,17786,United Kingdom,0,2.55
554973,22633,HAND WARMER UNION JACK,3,2011-08-24 12:34:00,1.87,17292,United Kingdom,0,5.61
549163,85099B,JUMBO BAG RED RETROSPOT,13,2010-03-29 11:54:00,4.07,18614,United Kingdom,0,52.910000000000004
552358,85099B,JUMBO BAG RED RETROSPOT,6,2011-06-02 14:28:00,3.05,12916,Netherlands,0,18.299999999999997
557631,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-11-29 17:37:00,1.73,17734,United Kingdom,0,5.1899999999999995
538565,POST,POSTAGE,5,2011-11-25 15:28:00,2.64,17432,United Kingdom,0,13.200000000000001
541362,22557,PLASTERS IN TIN CIRCUS PARADE,10,2011-07-04 14:23:00,1.68,17612,United Kingdom,0,16.8
548703,22469,HEART OF WICKER SMALL,14,2011-01-25 15:06:00,2.82,16092,United Kingdom,0,39.48
546521,22470,HEART OF WICKER LARGE,10,2010-02-10 13:38:00,6.07,18581,United Kingdom,0,60.7
537615,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-09-25 14:56:00,2.27,15116,United Kingdom,0,15.89
553518,21977,PACK OF 60 DINOSAUR CAKE CASES,6,2011-12-07 14:36:00,0.47,19089,United Kingdom,0,2.82
542886,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2010-09-15 09:08:00,4.24,16138,United Kingdom,0,12.72
557507,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-06-05 14:45:00,3.47,13104,United Kingdom,0,13.88
548370,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-04-13 15:34:00,1.87,19199,United Kingdom,0,7.48
544531,M,Manual,4,2010-01-11 10:18:00,19.73,19495,United Kingdom,0,78.92
549247,85123B,IVORY HANGING HEART T-LIGHT HOLDER,18,2011-02-01 15:17:00,2.54,13449,United Kingdom,0,45.72
544330,20727,LUNCH BAG  BLACK SKULL,1,2011-06-08 16:47:00,4.22,16338,United Kingdom,0,4.22
555452,POST,POSTAGE,3,2011-12-06 15:47:00,4.4,19553,United Kingdom,0,13.200000000000001
548991,47566B,TEA TIME PARTY BUNTING,3,2011-10-19 17:21:00,4.96,13940,United Kingdom,0,14.879999999999999
548593,47566B,TEA TIME PARTY BUNTING,2,2011-01-27 14:58:00,7.07,13581,United Kingdom,0,14.14
551436,22557,PLASTERS IN TIN CIRCUS PARADE,9,2011-02-11 18:48:00,2.66,13907,United Kingdom,0,23.94
550158,22423,REGENCY CAKESTAND 3 TIER,14,2010-07-29 15:13:00,19.73,18315,EIRE,0,276.22
554476,M,Manual,2,2011-03-20 17:19:00,19.73,13153,United Kingdom,0,39.46
553280,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-02-02 10:12:00,5.81,19877,United Kingdom,0,23.24
558056,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-01-11 10:45:00,2.86,18418,United Kingdom,0,2.86
558132,22386,JUMBO BAG PINK POLKADOT,8,2010-10-24 15:40:00,2.25,15484,United Kingdom,0,18.0
537428,22632,HAND WARMER RED POLKA DOT,26,2011-08-10 16:41:00,3.6,13888,United Kingdom,0,93.60000000000001
552666,84406B,CREAM CUPID HEARTS COAT HANGER,22,2010-08-17 18:18:00,3.45,17029,United Kingdom,0,75.9
545657,22551,PLASTERS IN TIN WOODLAND ANIMALS,11,2010-11-08 10:38:00,3.46,18483,United Kingdom,0,38.06
555867,23343,JUMBO BAG OWLS,13,2011-01-22 14:37:00,4.3,13885,United Kingdom,0,55.9
537974,22554,PLASTERS IN TIN SKULLS,20,2011-07-31 18:12:00,1.91,15880,United Kingdom,0,38.199999999999996
539708,POST,POSTAGE,5,2010-06-02 13:39:00,3.25,19461,United Kingdom,0,16.25
536505,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-01-17 14:08:00,1.28,15205,United Kingdom,0,2.56
544847,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-08-10 18:43:00,3.51,17541,Netherlands,0,24.57
536889,22386,JUMBO BAG PINK POLKADOT,5,2011-08-01 13:40:00,4.83,15910,United Kingdom,0,24.15
542094,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2010-01-16 18:41:00,2.5,19814,United Kingdom,0,47.5
551605,20727,LUNCH BAG  BLACK SKULL,95,2010-03-16 16:41:00,4.81,19959,EIRE,0,456.95
549863,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-02-05 17:58:00,7.33,15299,United Kingdom,0,65.97
542487,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2010-03-14 11:24:00,0.47,13707,United Kingdom,0,4.2299999999999995
544468,23343,JUMBO BAG OWLS,6,2011-11-04 14:17:00,4.52,16329,United Kingdom,0,27.119999999999997
555958,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2010-05-15 17:05:00,4.0,18153,Spain,0,28.0
538461,21730,GLASS STAR FROSTED T-LIGHT HOLDER,43,2011-11-11 12:36:00,0.99,16776,United Kingdom,0,42.57
549441,22554,PLASTERS IN TIN SKULLS,3,2010-07-15 09:15:00,2.84,19577,United Kingdom,0,8.52
550293,21977,PACK OF 60 DINOSAUR CAKE CASES,5,2010-11-25 17:12:00,1.06,18240,EIRE,0,5.300000000000001
552550,22423,REGENCY CAKESTAND 3 TIER,4,2010-10-28 11:46:00,19.61,18001,United Kingdom,0,78.44
555746,85099B,JUMBO BAG RED RETROSPOT,3,2010-07-08 15:03:00,2.5,16414,United Kingdom,0,7.5
557962,85099B,JUMBO BAG RED RETROSPOT,4,2011-06-06 10:47:00,4.85,16977,United Kingdom,0,19.4
548607,85123B,IVORY HANGING HEART T-LIGHT HOLDER,3,2010-12-17 10:09:00,3.85,18084,Belgium,0,11.55
550594,21232,STRAWBERRY CERAMIC TRINKET BOX,11,2010-05-15 17:53:00,3.25,16429,United Kingdom,0,35.75
538130,21232,STRAWBERRY CERAMIC TRINKET BOX,29,2011-10-06 17:21:00,2.41,17327,United Kingdom,0,69.89
556350,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-09-29 13:23:00,1.9,20031,United Kingdom,0,5.699999999999999
557423,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-05-24 10:28:00,3.04,15762,United Kingdom,0,48.64
546324,47566,PARTY BUNTING,5,2011-01-20 15:07:00,8.56,16740,United Kingdom,0,42.800000000000004
547559,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-12-22 14:15:00,3.05,13809,United Kingdom,0,6.1
545232,85099C,JUMBO  BAG BAROQUE BLACK WHITE,12,2010-12-23 15:54:00,3.47,14001,United Kingdom,0,41.64
537710,47566,PARTY BUNTING,13,2011-11-12 14:28:00,7.01,12946,United Kingdom,0,91.13
557026,22469,HEART OF WICKER SMALL,4,2010-12-19 17:31:00,3.38,15919,United Kingdom,0,13.52
545288,22423,REGENCY CAKESTAND 3 TIER,6,2011-04-04 13:47:00,13.17,19309,United Kingdom,0,79.02
547724,23343,JUMBO BAG OWLS,14,2010-01-19 10:24:00,3.57,13468,United Kingdom,0,49.98
548760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-12-15 11:01:00,3.74,15762,United Kingdom,0,18.700000000000003
557949,21232,STRAWBERRY CERAMIC TRINKET BOX,28,2010-02-13 14:26:00,1.85,13831,United Kingdom,0,51.800000000000004
555477,22470,HEART OF WICKER LARGE,9,2010-02-15 16:28:00,6.3,16950,United Kingdom,0,56.699999999999996
536745,85099C,JUMBO  BAG BAROQUE BLACK WHITE,23,2010-11-16 13:01:00,4.93,15513,France,0,113.38999999999999
539243,22551,PLASTERS IN TIN WOODLAND ANIMALS,7,2011-11-20 11:04:00,2.04,12715,United Kingdom,0,14.280000000000001
548898,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-11-17 17:58:00,5.95,14657,United Kingdom,0,29.75
543856,21977,PACK OF 60 DINOSAUR CAKE CASES,1,2010-02-22 11:51:00,1.12,16872,United Kingdom,0,1.12
538187,23343,JUMBO BAG OWLS,5,2010-10-12 15:11:00,2.42,12798,United Kingdom,0,12.1
552202,22554B,PLASTERS IN TIN VINTAGE STAR,5,2011-01-11 17:25:00,3.9,17281,United Kingdom,0,19.5
545771,POST,POSTAGE,17,2010-12-25 15:08:00,1.87,16726,United Kingdom,0,31.790000000000003
556393,22551,PLASTERS IN TIN WOODLAND ANIMALS,9,2010-09-29 09:29:00,2.9,13877,United Kingdom,0,26.099999999999998
546898,22551,PLASTERS IN TIN WOODLAND ANIMALS,7,2010-06-20 09:21:00,2.96,12928,United Kingdom,0,20.72
555485,71053,WHITE METAL LANTERN,8,2010-06-15 16:55:00,6.63,12804,United Kingdom,0,53.04
548783,22423,REGENCY CAKESTAND 3 TIER,5,2010-12-07 09:21:00,19.73,13483,United Kingdom,0,98.65
538133,85099B,JUMBO BAG RED RETROSPOT,4,2010-11-21 17:34:00,2.11,14154,United Kingdom,0,8.44
545923,22632,HAND WARMER RED POLKA DOT,54,2011-01-28 14:08:00,2.43,15117,United Kingdom,0,131.22
554715,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-07-03 18:44:00,2.58,19733,United Kingdom,0,10.32
547912,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-01-02 09:10:00,1.88,12864,United Kingdom,0,5.64
550503,85099B,JUMBO BAG RED RETROSPOT,12,2011-10-18 14:06:00,4.98,16865,EIRE,0,59.760000000000005
537434,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-03-11 16:52:00,0.73,13058,United Kingdom,0,4.38
557234,22554B,PLASTERS IN TIN VINTAGE STAR,41,2010-04-29 09:18:00,2.83,16946,United Kingdom,0,116.03
538812,22632,HAND WARMER RED POLKA DOT,10,2011-11-24 15:18:00,2.12,19523,United Kingdom,0,21.200000000000003
553325,20727,LUNCH BAG  BLACK SKULL,8,2010-03-02 12:21:00,3.43,12380,United Kingdom,0,27.44
546613,22554B,PLASTERS IN TIN VINTAGE STAR,8,2011-07-20 13:22:00,4.07,19275,United Kingdom,0,32.56
552895,21730,GLASS STAR FROSTED T-LIGHT HOLDER,34,2010-06-17 09:30:00,0.97,15447,Netherlands,0,32.98
545975,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-01-26 13:44:00,2.32,14095,United Kingdom,0,9.28
538992,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2010-12-09 15:17:00,6.31,18738,United Kingdom,0,69.41
545502,22557,PLASTERS IN TIN CIRCUS PARADE,6,2011-12-05 16:42:00,1.92,15904,United Kingdom,0,11.52
549551,20727,LUNCH BAG  BLACK SKULL,9,2011-02-20 18:11:00,4.28,17489,United Kingdom,0,38.52
538515,22469,HEART OF WICKER SMALL,8,2010-10-16 11:46:00,2.19,14605,United Kingdom,0,17.52
541276,21977,PACK OF 60 DINOSAUR CAKE CASES,3,2011-12-21 15:31:00,1.63,16930,United Kingdom,0,4.89
539988,22752,SET 7 BABUSHKA NESTING BOXES,9,2010-06-27 14:58:00,10.62,18142,Germany,0,95.58
540417,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-06-30 16:40:00,3.51,12846,United Kingdom,0,7.02
552694,71053,WHITE METAL LANTERN,12,2011-02-11 10:07:00,3.83,15576,United Kingdom,0,45.96
550677,23343,JUMBO BAG OWLS,1,2011-11-20 13:21:00,4.26,17426,United Kingdom,0,4.26
538173,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2010-02-07 16:52:00,0.74,18569,United Kingdom,0,4.4399999999999995
557306,20727,LUNCH BAG  BLACK SKULL,7,2010-01-12 17:49:00,2.35,17995,United Kingdom,0,16.45
539705,47566B,TEA TIME PARTY BUNTING,2,2011-09-01 17:45:00,8.68,13525,United Kingdom,0,17.36
557002,22470,HEART OF WICKER LARGE,4,2011-08-11 13:10:00,4.93,15194,United Kingdom,0,19.72
538465,23166,MEDIUM CERAMIC TOP STORAGE JAR,4,2010-09-23 09:17:00,5.35,18712,United Kingdom,0,21.4
556244,22551,PLASTERS IN TIN WOODLAND ANIMALS,6,2011-10-02 15:40:00,2.13,18028,United Kingdom,0,12.78
543676,22469,HEART OF WICKER SMALL,2,2010-01-13 14:44:00,3.97,18613,United Kingdom,0,7.94
547406,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2011-01-28 10:25:00,2.09,19143,United Kingdom,0,20.9
538329,M,Manual,7,2011-02-14 15:18:00,19.73,14268,United Kingdom,0,138.11
538974,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-04-13 18:42:00,5.99,16748,United Kingdom,0,35.94
557659,22752,SET 7 BABUSHKA NESTING BOXES,50,2010-10-12 11:05:00,9.38,14283,United Kingdom,0,469.00000000000006
539843,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2010-02-22 16:19:00,3.5,18827,United Kingdom,0,14.0
542106,22557,PLASTERS IN TIN CIRCUS PARADE,12,2010-12-30 15:27:00,2.02,17252,Belgium,0,24.240000000000002
552939,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-11-18 18:17:00,3.3,17323,United Kingdom,0,19.799999999999997
545566,22386,JUMBO BAG PINK POLKADOT,9,2010-03-05 16:09:00,3.44,15740,United Kingdom,0,30.96
540458,21977,PACK OF 60 DINOSAUR CAKE CASES,5,2010-09-28 10:06:00,1.71,15583,United Kingdom,0,8.55
546064,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-05-11 12:52:00,2.59,15185,United Kingdom,0,25.9
557695,22386,JUMBO BAG PINK POLKADOT,2,2011-12-28 11:09:00,2.14,15086,United Kingdom,0,4.28
539971,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-07-11 17:15:00,4.36,19542,United Kingdom,0,87.2
546825,22469,HEART OF WICKER SMALL,1,2011-09-10 11:36:00,2.18,19375,Denmark,0,2.18
548277,21232,STRAWBERRY CERAMIC TRINKET BOX,11,2011-03-17 11:43:00,2.18,18967,United Kingdom,0,23.98
541739,22551,PLASTERS IN TIN WOODLAND ANIMALS,5,2011-12-24 18:51:00,2.33,18217,United Kingdom,0,11.65
543905,M,Manual,6,2011-08-19 10:16:00,3.25,19001,United Kingdom,0,19.5
536956,22557,PLASTERS IN TIN CIRCUS PARADE,4,2010-12-29 10:39:00,4.18,18131,United Kingdom,0,16.72
548715,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-05-20 15:58:00,4.88,12717,United Kingdom,0,43.92
545998,22469,HEART OF WICKER SMALL,8,2010-12-21 14:00:00,19.73,18224,United Kingdom,0,157.84
541214,20727,LUNCH BAG  BLACK SKULL,12,2010-10-17 11:16:00,4.77,18569,United Kingdom,0,57.239999999999995
552933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-11-11 15:32:00,3.79,12903,Norway,0,7.58
557686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-27 15:47:00,2.37,13968,United Kingdom,0,4.74
551203,22386,JUMBO BAG PINK POLKADOT,16,2011-10-12 11:30:00,3.68,17531,United Kingdom,0,58.88
539250,22469,HEART OF WICKER SMALL,4,2010-04-24 14:51:00,5.05,18584,United Kingdom,0,20.2
550905,22423,REGENCY CAKESTAND 3 TIER,15,2010-10-31 09:46:00,19.73,14888,United Kingdom,0,295.95
538942,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2010-09-18 16:55:00,1.35,13919,United Kingdom,0,12.15
551059,POST,POSTAGE,1,2010-11-07 10:12:00,4.4,16291,United Kingdom,0,4.4
550455,22752,SET 7 BABUSHKA NESTING BOXES,25,2010-11-24 15:34:00,11.78,19691,United Kingdom,0,294.5
538631,22554B,PLASTERS IN TIN VINTAGE STAR,76,2010-11-20 16:47:00,1.86,12635,United Kingdom,0,141.36
556717,22423,REGENCY CAKESTAND 3 TIER,20,2010-01-13 15:34:00,19.73,17602,United Kingdom,0,394.6
549150,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-07 18:12:00,5.06,17102,United Kingdom,0,10.12
557738,22554,PLASTERS IN TIN SKULLS,13,2011-04-22 18:47:00,3.18,13577,United Kingdom,0,41.34
553012,22554B,PLASTERS IN TIN VINTAGE STAR,3,2010-11-20 16:49:00,2.32,18017,United Kingdom,0,6.959999999999999
557998,M,Manual,3,2010-04-26 10:12:00,7.04,14455,United Kingdom,0,21.12
546971,POST,POSTAGE,1,2010-10-12 16:49:00,1.76,17282,United Kingdom,0,1.76
544709,71053,WHITE METAL LANTERN,4,2011-09-22 18:17:00,4.47,14679,United Kingdom,0,17.88
550265,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-05-20 18:38:00,2.5,14715,United Kingdom,0,5.0
552023,22470,HEART OF WICKER LARGE,8,2011-07-18 11:48:00,6.17,17793,United Kingdom,0,49.36
541134,POST,POSTAGE,5,2011-11-16 18:49:00,1.81,15924,United Kingdom,0,9.05
540379,22557,PLASTERS IN TIN CIRCUS PARADE,7,2010-12-20 17:18:00,3.15,18518,United Kingdom,0,22.05
549509,47566B,TEA TIME PARTY BUNTING,8,2010-10-29 16:10:00,7.77,19553,United Kingdom,0,62.16
543111,71053,WHITE METAL LANTERN,7,2011-12-07 09:10:00,5.52,16968,United Kingdom,0,38.64
552324,22752,SET 7 BABUSHKA NESTING BOXES,8,2010-05-01 17:21:00,12.73,12684,EIRE,0,101.84
550502,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-05-18 14:39:00,12.86,13049,United Kingdom,0,90.02
538035,22632,HAND WARMER RED POLKA DOT,9,2010-06-16 17:50:00,2.99,16877,Sweden,0,26.910000000000004
539020,22470,HEART OF WICKER LARGE,7,2011-03-18 15:35:00,6.85,15793,United Kingdom,0,47.949999999999996
557612,22423,REGENCY CAKESTAND 3 TIER,40,2010-01-01 13:41:00,15.61,17285,Germany,0,624.4
538424,47566,PARTY BUNTING,5,2011-11-25 13:15:00,7.57,17749,United Kingdom,0,37.85
541746,85099B,JUMBO BAG RED RETROSPOT,4,2011-10-26 13:32:00,4.09,17499,Finland,0,16.36
544820,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2010-08-02 15:41:00,4.82,14642,United Kingdom,0,43.38
555016,47566,PARTY BUNTING,2,2010-09-28 16:42:00,6.96,17670,USA,0,13.92
539573,23343,JUMBO BAG OWLS,4,2011-11-24 10:02:00,3.95,17842,United Kingdom,0,15.8
537928,22386,JUMBO BAG PINK POLKADOT,18,2010-02-18 16:46:00,3.66,13118,United Kingdom,0,65.88
543802,23343,JUMBO BAG OWLS,2,2011-03-09 15:03:00,3.19,13920,United Kingdom,0,6.38
553117,22633,HAND WARMER UNION JACK,68,2011-10-09 09:42:00,3.14,16887,United Kingdom,0,213.52
538509,47566,PARTY BUNTING,13,2010-11-21 17:27:00,6.69,13330,United Kingdom,0,86.97
545844,47566,PARTY BUNTING,6,2011-04-17 11:16:00,6.09,19088,USA,0,36.54
536799,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-12-01 17:51:00,3.25,13288,United Kingdom,0,26.0
557050,22633,HAND WARMER UNION JACK,12,2010-01-05 12:54:00,19.73,16285,United Kingdom,0,236.76
556958,22470,HEART OF WICKER LARGE,6,2010-11-17 13:57:00,7.33,17778,United Kingdom,0,43.980000000000004
556735,85123B,IVORY HANGING HEART T-LIGHT HOLDER,6,2011-09-25 18:39:00,3.19,15590,Switzerland,0,19.14
556393,20727,LUNCH BAG  BLACK SKULL,4,2010-09-29 09:29:00,2.58,13877,United Kingdom,0,10.32
543496,22632,HAND WARMER RED POLKA DOT,5,2011-01-15 17:17:00,3.63,18023,United Kingdom,0,18.15
547344,22423,REGENCY CAKESTAND 3 TIER,2,2010-03-15 09:22:00,17.2,15053,United Kingdom,0,34.4
536806,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-11-07 14:29:00,1.41,12852,United Kingdom,0,12.69
558153,85123B,IVORY HANGING HEART T-LIGHT HOLDER,4,2010-03-08 13:13:00,2.77,14416,United Kingdom,0,11.08
557685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-02-01 13:15:00,1.47,17127,United Kingdom,0,8.82
546190,85099C,JUMBO  BAG BAROQUE BLACK WHITE,17,2010-11-04 13:25:00,4.48,15863,United Kingdom,0,76.16000000000001
546024,22386,JUMBO BAG PINK POLKADOT,14,2010-02-12 18:55:00,2.9,13584,United Kingdom,0,40.6
536893,85099B,JUMBO BAG RED RETROSPOT,10,2010-01-28 10:52:00,3.58,18912,Spain,0,35.8
553688,M,Manual,20,2011-12-16 17:32:00,11.97,19606,United Kingdom,0,239.4
538962,71053,WHITE METAL LANTERN,12,2011-06-25 09:21:00,4.81,16640,United Kingdom,0,57.72
558098,22554,PLASTERS IN TIN SKULLS,3,2010-03-11 16:28:00,2.03,14319,United Kingdom,0,6.09
547568,POST,POSTAGE,8,2011-07-20 13:28:00,3.37,19805,United Kingdom,0,26.96
541412,71053,WHITE METAL LANTERN,5,2011-05-24 14:51:00,4.58,17159,United Kingdom,0,22.9
542487,22470,HEART OF WICKER LARGE,9,2010-03-14 11:24:00,7.66,13707,United Kingdom,0,68.94
550317,85123B,IVORY HANGING HEART T-LIGHT HOLDER,4,2011-12-07 13:11:00,3.17,19879,United Kingdom,0,12.68
543875,47566,PARTY BUNTING,1,2010-04-21 16:18:00,7.67,16878,United Kingdom,0,7.67
551486,POST,POSTAGE,16,2011-02-22 13:51:00,2.02,12354,United Kingdom,0,32.32
539738,23343,JUMBO BAG OWLS,1,2010-06-13 16:50:00,2.46,15622,EIRE,0,2.46
541758,21977,PACK OF 60 DINOSAUR CAKE CASES,4,2011-12-28 14:05:00,1.68,15905,United Kingdom,0,6.72
539594,85099B,JUMBO BAG RED RETROSPOT,6,2010-01-12 15:45:00,4.33,16516,United Kingdom,0,25.98
551370,22470,HEART OF WICKER LARGE,8,2010-03-05 11:10:00,3.63,15672,United Kingdom,0,29.04
541384,22423,REGENCY CAKESTAND 3 TIER,3,2011-04-17 16:04:00,18.11,12880,United Kingdom,0,54.33
547283,23343,JUMBO BAG OWLS,8,2011-07-31 14:24:00,4.42,15982,France,0,35.36
546826,85099B,JUMBO BAG RED RETROSPOT,7,2011-10-12 15:07:00,3.7,16442,United Kingdom,0,25.900000000000002
553684,22557,PLASTERS IN TIN CIRCUS PARADE,4,2010-10-16 14:55:00,3.19,14615,Germany,0,12.76
556593,23343,JUMBO BAG OWLS,2,2010-12-12 15:31:00,3.57,16991,France,0,7.14
537039,22551,PLASTERS IN TIN WOODLAND ANIMALS,2,2010-08-19 15:58:00,3.17,17932,United Kingdom,0,6.34
555476,22557,PLASTERS IN TIN CIRCUS PARADE,22,2010-04-02 18:48:00,2.54,13123,United Kingdom,0,55.88
555943,47566,PARTY BUNTING,4,2010-03-27 12:56:00,6.25,13202,United Kingdom,0,25.0
554674,22557,PLASTERS IN TIN CIRCUS PARADE,4,2011-07-17 13:09:00,1.76,18991,United Kingdom,0,7.04
554428,21730,GLASS STAR FROSTED T-LIGHT HOLDER,46,2010-12-25 10:36:00,2.21,16905,France,0,101.66
549364,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-08-20 16:54:00,4.07,18834,Netherlands,0,4.07
547100,M,Manual,4,2011-03-06 13:22:00,19.73,14664,United Kingdom,0,78.92
